x,y,sd
180.06587985428592,164.05035530621842,3.2684313576405875
175.82508498369245,167.58219963579847,3.7063251882336052
174.59916710524124,166.5870579686665,4.502068301273018
161.30042047690833,158.6058988959565,2.5487596009701354
160.23438748219846,156.70597659363915,3.013499338179347
175.80515207646974,167.6357693169842,3.7978980054171183
167.53637387977437,173.068333251646,3.7832328391846275
150.69700586196885,151.0793725476928,3.732522520064318
153.71559099475186,160.72848360738962,4.175800119228398
153.5440932544318,161.68736467772092,4.142143850612434
158.77572283221417,156.2577526399554,2.5953037731081268
150.9285501513203,150.74782187657175,3.3364090650141662
161.09343820532715,158.21983822402365,3.1434146670514904
167.5787230538259,173.86141748432615,4.03037534092205
153.32130198793456,160.2989125331486,3.890400052590641
179.13955675138135,162.5105702997914,3.741553874335959
176.18636173686326,167.70001644182986,4.051412545223286
178.9136099541318,150.93917717052793,4.417364820517212
173.96720178316278,168.26789819238755,3.1284882388771402
171.57622095836652,152.93739452312442,3.0959437613814726
158.47510351527097,155.5194526688045,3.6421469747163755
162.5084856736917,155.98004381286518,3.486872523264191
174.7136334445031,167.5542591312843,3.1719004737585528
161.91042400493814,158.80536767215054,4.3106617668383
162.71540568688513,159.400874896593,2.7731879141651232
171.453486868005,153.19458230393542,2.623196483625067
173.2824587794678,168.46448440649831,2.8172804354416274
155.78703003092298,178.56944541309264,3.7731031591309634
171.06121970207911,153.344472856344,2.577931060784327
157.86229627534672,175.5563896037115,3.071200651137137
162.7643395631178,158.43078955671768,2.5732163544803166
162.9243201130817,157.61257214216613,2.8520583647763167
173.37600149328182,168.810800606621,3.4435223694157164
174.01169024964148,169.7813700100546,3.3629605674278094
169.7368288614331,152.77264591441403,2.8348400198475963
157.82936858070613,174.58024980814045,2.9463309040734833
162.84248067447297,157.69055267774556,2.554741200286607
173.11410096815663,168.69230120231546,2.675026917968333
159.01449826745443,156.27208324137345,4.121674532001328
151.3946738211135,159.8638797952674,3.979266713248883
158.24509203302733,156.55964547468218,2.9209137349929133
173.12972744653982,168.5537238618279,2.9719039599725887
163.0620502469804,157.35788287273826,4.140991051430064
170.56865904909878,153.25111737708042,3.5456611899997768
164.05877431040958,157.8987559784947,3.366638974906725
169.77377484388396,161.67146762585696,4.330029812922553
158.2461983635458,155.87129335105251,4.099980615343656
156.18778057555645,160.2744782074181,3.958638272512141
156.21556525551935,160.48129648729525,3.8715638859381034
163.53770145801033,157.95362725892622,2.161132436335679
156.613499628448,158.43134917519478,2.7975090374338394
169.68082293594733,161.2271868021885,3.268054295637393
163.54386347363237,158.5059478104013,2.3955295535081045
157.16534672655692,157.88469706078342,2.6278340520044727
163.35456489865263,159.0967767377592,2.5053530423887
170.59385532603616,152.19705088044677,3.348375711608017
156.56731137017684,158.95651067351184,3.054372413811411
168.2926115757153,151.7297311657395,3.505621924212381
152.9351113498357,159.43030151656183,3.431091500005853
163.30692292131278,157.9239231931428,2.3821660499474224
161.14828471896112,178.91188622484498,3.938170628168613
152.33241691444113,158.97292634955014,2.870526984577076
171.48955093107,153.40519237528235,4.3447210588280925
157.07083312959094,156.852928673339,4.182258938373454
163.43795408027356,158.442375677596,2.610470350517207
151.3701397391781,158.7275805766534,2.508114661280285
170.7150348331594,155.6009454902556,3.8638259229279517
166.6495616915247,173.534442646559,4.460550844794562
151.69573911232314,159.41229463607607,2.4736514198666812
163.7449791620124,159.35001822947268,3.6180149155694163
164.04309886282675,160.29583097977334,2.947337290563145
171.41907131838158,153.0405103753312,3.8915272873590627
157.9285939257665,157.87128103597712,4.034945962243056
172.67475369346562,153.05918519156558,2.4258319042971106
158.3430767200152,157.66518461464446,2.850204586400894
163.48118844685598,159.81577940254903,3.4948906848312533
152.46632481910123,159.64122419956686,4.357812115320384
152.3763396045417,160.39353481685058,2.9962313769272573
158.8941419234436,157.31610802660848,3.4728136498116258
161.48450572841963,156.9892665207679,3.44442932793631
172.38951357948588,153.35940254970285,4.496002234308867
150.68046604386248,151.1627755060748,2.871380902141722
167.19787024980715,173.0036627114644,3.445728141673488
172.13170858988647,152.30676742856878,3.352216086089425
163.62384393573996,158.80292397993435,3.484414937250194
161.21707610137537,151.64707051145447,3.5455824589807734
174.22038747194694,167.10395919400816,3.605560907031772
165.1828023396647,160.8302411592341,4.007300339856927
167.5475773276525,173.18105482175235,3.437934177480401
177.5526879505643,157.52831172189707,3.894458207533575
157.1776376983649,150.63594935590675,4.1288278131057075
172.72909663100344,168.2145292392329,4.099098264371701
177.7457328477645,155.8440324816564,3.121272868140251
173.95084165989178,168.67206804074448,2.6777580929610387
179.25790454205682,155.69164036104917,2.6361513364095015
173.65799365865317,168.81908753404537,3.0354887909245214
173.35973904525332,169.09644536430878,3.279053871151765
178.6719783473104,156.45729287051068,2.69176648627555
161.99912378295446,158.38271509010733,4.393323224197411
176.40156186504942,156.0080939205872,3.6413588083994504
162.0141717234873,157.80251847622517,2.50434036310089
173.81261798741917,169.00253097214835,2.8972449757158247
153.14525675792498,159.31151094167296,3.781129635056009
178.95334827379335,155.75134724628458,3.440798900574749
169.7139685274595,161.49095274292375,4.046872566817792
179.47257731283668,171.73869262661083,4.391923614590542
165.01715235059922,178.56042115566697,3.5990292718467267
162.74995312364055,178.4021181590418,3.770302587337101
173.89957175169022,169.64974373810733,2.9498409859946046
161.72698254350948,157.94972144299757,2.3390550030404142
168.3095260518704,151.14136770757668,3.1487093069303236
163.7500957008559,178.43477651475712,3.080206726360898
162.47673880027463,157.2718789755799,2.1853321838900572
170.23558110337623,161.43926213117982,2.3681371909193887
151.1950389949812,151.81304160310614,3.957646722006493
158.8185539476288,158.189377844327,2.5076548402074246
164.03523778922172,178.40068545366535,4.023562225895448
170.12280672824352,161.44014876125476,2.057488861096339
163.56969042356175,156.65957788622026,2.612425812819475
158.3342206286722,166.8747684977998,3.288566297084786
158.15282809929784,157.41418073697227,3.8110398543328468
171.85487584968388,173.5923239586554,3.18086515074926
163.47803234532518,177.86537633979034,4.279156478265859
157.5072480509892,156.53130576115905,3.944329293203517
170.59941770322675,160.93118997571415,2.190477443762532
163.95324729038808,157.78108830229377,3.1040997020123915
158.25085756017816,157.31658137773115,2.8110682411854575
170.383166774588,161.42511133273518,2.469546063411817
162.55690611452303,158.41238026788162,2.685665295321566
177.96826801976184,151.5359734986841,3.054322103177248
157.9842831438791,166.90531958889005,3.787858431990365
174.0902755328462,166.9568037210323,4.11499455931154
158.32964061609513,166.01889037832154,3.4906192241379306
164.96272933867124,178.02234522787634,4.4422628657490595
158.20363977987554,166.51664239958882,3.6072290925932275
173.74484120337652,167.66188400386665,3.583658000938482
172.08007435268442,153.43732080984893,3.6805297256549108
159.14481943622013,164.54039599605673,2.76120101067453
161.8843295074617,176.45251823844757,3.2521713480266197
174.79284027753206,168.33022643472077,3.385062122964494
153.67321294530052,161.26373115545329,4.200002522767761
159.56716856382138,164.43924517990698,3.051358562985382
161.6813237014916,176.81936320223002,3.4176894897145242
174.41772094175292,169.0173993814735,4.055179186574302
165.63337431988808,156.2679747712088,3.550168833305754
152.5863066866167,162.463990174045,4.096433029150849
157.39219176139406,155.94661058040157,2.88648298455401
161.45017919754926,176.12571381155976,3.200164608633647
153.3332044910851,165.3804272306918,4.33201016649934
171.26140381178854,170.12275830484364,4.176081969248886
157.26578330479649,155.58037255781636,2.6949212054049307
153.64673419911202,159.77050516638445,3.6724503542064575
162.27981639582174,175.19732671933306,3.465911382892851
155.76645724850826,178.53368758858295,4.046538710474889
156.83724360043556,156.131687545342,2.392199536474005
173.27920952793198,169.11003509344835,2.9969746210134884
179.31340958407213,163.19216247855894,2.729854844591737
161.9997804615493,175.8170698702486,4.502232670342235
179.30346524009934,163.54929389263597,3.774506337155988
173.23424504505488,168.33201878581167,3.5727440326178916
156.76415282073876,155.76545515655985,3.9843933275097427
154.8553957612782,153.41918852396046,3.5536637747102944
152.72381155712873,160.59797789644475,3.5858756234487488
157.66763967603868,176.19187248138087,3.7600645152062326
162.1500551910781,157.7085744072929,4.1021649875347395
153.34671503395913,160.65110221169311,2.5097192425841106
173.76330394759017,167.62970854986494,3.603232627161657
157.8975932995385,176.34021822294636,3.3379257861220686
162.3519048197277,157.6371176195484,4.440707188485841
161.48331464341584,160.17008206356977,2.966795993718662
152.65516071806104,160.94288594425805,2.319045462150189
174.3769833688126,168.4577140680021,2.6952444954825006
179.129741917437,164.11037882055527,3.4613884433181656
157.79492379553713,157.16716957669186,2.89859138449392
157.6795091326278,176.68405414710557,4.329849098488432
161.03784400373647,157.45637480677073,3.431995621432113
174.52683914678695,168.42206501367784,2.8818258085999453
152.6154208904689,160.20513835326855,3.467943476102261
160.38640391958086,156.93114419418956,2.5595631630195537
179.0222163394881,153.6283199851192,3.136882820280354
170.6769848540027,160.04296653559078,4.578328994662418
153.03864856510378,160.5053705435264,3.218064782011889
174.5500801125811,169.46945089556402,2.715175416978295
179.0190790517821,163.53538662103614,4.102923682055718
161.2115429089276,154.7430509878052,3.940525716984635
179.2996969656519,153.9893539651142,2.3330129421360213
161.38481979774625,165.94018935616003,4.203222395286758
174.17695024715368,170.3655339759821,3.812213122452207
175.43013498368296,172.9740405719117,2.7528557226138632
178.85239795292003,162.5201728322474,4.091404700324709
156.25294346101325,151.79601691966403,4.341274819151869
160.9111150232888,154.5717324182828,3.8689059260637557
174.56743517030165,169.56395991163822,2.4742571057183342
155.89198624850027,152.1346537931731,3.4737336812129977
162.5540719164168,159.18229227510625,2.6759856365724635
162.1060266137851,153.0148813377116,3.7118192141725643
179.52323575043113,152.86921424406933,2.8903521822163447
161.02300468824149,177.89011389232073,3.8362968624991467
174.66653025653503,169.43101879304746,2.3139659753218047
155.396734376294,150.96288863779174,3.960766452275296
162.86227272882684,157.92794801560498,2.8162758798957794
179.4169630830227,161.8122416436521,2.902511791584033
176.27657424268455,173.89586903580843,4.077591109458253
163.14387253306424,176.88466828747866,4.151263351788392
168.37340473070242,171.09733447688166,4.025509215014713
155.51184225325133,151.2741928139565,3.761017188552535
174.70136190956023,170.4137083183989,3.044478915849283
179.56680222693186,162.65250169276365,3.5543908523930505
179.0740028527345,152.3491420577783,3.958176166577878
162.27912605544702,158.4354990302967,3.813350319681203
162.73645238927708,155.57463906923164,3.764739475307337
172.42884214408787,174.28037226839598,4.142332334646925
175.0714341446194,170.5612336111287,3.329408425964888
173.1662266299518,155.77668463785272,4.231605309031944
167.1796650322257,161.94109904367878,3.9353975600750752
173.14000425125792,155.96539554380544,3.1570891809728674
174.86130722921428,169.98673047376124,3.4865654203966097
152.75064468641156,165.0978805959899,4.49190466944136
168.22326465672765,152.37229271271184,3.9089499587722516
174.6644454043912,169.58498630425015,2.4244834541438394
179.23942545274917,161.94579162895198,3.278904823247136
164.5696037725129,159.1977183343754,2.716424576607888
168.60968412581926,151.82355180955707,4.175586932924792
158.81578321643303,176.45722932075003,2.293865320123781
179.37604682718828,162.5265462181942,2.804999011485723
174.90453647808718,168.58990923275047,4.426327761002564
158.98809279566984,176.71641676645126,2.433094725016057
178.17998684299636,163.67356448365584,3.0935277584266543
164.0534320103312,158.83394920318418,4.107713981645061
168.34157927401037,163.49112640570485,4.424476524123316
178.71739537902556,162.67000068722248,3.6072783809986313
168.9509661947641,163.01114559678393,2.903342911483098
158.59297283491406,176.1631553888275,2.9793076112688
163.3571286721646,157.58277842296562,2.616888909184022
178.8152384044809,162.6542348265789,3.093085930516102
158.68683009720908,175.44902085351725,2.854513603824365
162.1108343026845,157.82316966211226,3.035836019335868
160.37651262129745,157.52170237646197,2.7114392160613714
169.42193688042704,162.42721411304433,3.780772262261388
178.4577269941808,164.09414467949094,3.102833741761555
162.88461731668752,159.08753569014112,2.622888530012353
157.841921205161,176.2656846825014,3.401142669391445
173.9496462859423,169.4545368159395,3.9621069590239615
169.7354506099159,162.2652531298748,3.9571356211728905
172.29532737437918,176.3564435044021,4.42436118148637
160.62659856246822,158.3454774590059,3.659914896044528
178.4093501729145,163.2958244665959,2.2740714528684993
151.00079325050478,151.28360431884627,4.363380911890079
158.4448865821722,175.2746601652044,4.484797420190914
165.5554173706496,171.57955838778696,3.906543304305368
162.20266319305514,158.28066758215618,3.778246706601363
168.62998370619098,161.77997376763736,4.216272137099039
152.56437389679311,164.39642169394963,3.215034608923784
174.52486208344936,168.06793941736373,3.258660579582787
158.44591933539928,174.34171924066715,3.9317961469501226
157.32942221891446,156.83358463772575,4.2231775236957585
178.5398138472186,163.9281747293249,3.178157838136717
163.55688742851797,157.90468481100382,3.385868835566629
168.64195535864351,161.3588353272042,3.896755446089993
174.81928200573338,167.33520189562114,2.9717711992182116
152.5815178853399,164.46801019235863,3.256776445132213
163.57731610500144,157.33069688123774,2.845166741383498
174.781267800479,168.25051163677043,2.2501851336372294
163.6306462595639,156.4655073509375,2.457160938827563
171.78526109820038,151.10359820645016,3.4220969351857815
163.17707815589546,156.45946627657838,2.0214220698848853
174.66391428531006,167.9932394137903,3.0513121704671904
165.72176307808004,164.34760280950377,4.376496355113871
163.08766963421195,155.90281549895414,2.6211694749444012
174.2803596002426,169.89194212898008,3.169914304415459
171.48978079934108,153.5927642007919,4.029682869627464
178.88210162879963,163.80942932993733,3.6792753090286596
162.35999953332163,156.18706416589748,3.781497803387511
171.69996153280945,154.6166571725306,3.85989735368302
179.90231892332682,164.7323067127413,4.174010291846661
171.4015930866229,154.92213956381255,2.9636074017181255
171.73354088312857,154.11524440003373,3.500095273410766
158.54966924050316,157.04914832575622,3.2200442276641734
163.12432262873094,157.19691446386537,4.021987389739166
177.60023805773608,155.6334168361562,3.271602338716391
174.3889659873834,170.7187164360245,3.6388665908464897
157.73861724183308,156.50756824203347,3.6588864181927074
162.1522803221136,157.49754430347733,2.668509172208235
159.64675611927763,177.51412933343224,3.415212202614725
173.77808556954088,168.55840166761004,4.224940274797865
159.99896234660244,176.68827457692404,3.6903431316666917
171.07979602339503,161.2638207571582,4.350911247864339
177.15366850904186,164.23602129609623,4.219378201472258
179.68138632623896,163.35993164128422,2.2223699384311906
150.45853914623294,151.38214156263828,3.6786420091676693
169.42893451315956,151.6922841946287,3.6771683912030917
170.34780838618266,161.26178437155409,3.7996963693245704
160.61031025550233,177.02721129896463,4.395893154726093
173.87441310076198,168.151190182659,2.942337471880979
150.66199833162452,151.56444393212166,3.5510763906486944
179.81005261479797,163.56230799507577,2.917520663481854
169.40890518587176,161.42846293716346,3.2620751544667996
163.73631490539802,162.46799677901095,3.6708561078960553
171.03387651112936,152.37843758436236,3.9838357459462923
150.5313222241495,151.35075553812734,3.603035515398479
159.03834054954217,175.79249200987647,3.710676256076368
164.29030926248365,176.4734180523258,3.9579507946334798
158.3134759768315,174.1605046907097,3.9400266318670014
177.67203230526877,171.70550152376825,4.2400277675396785
176.0873303028637,155.96611461329468,3.6162763355012686
164.879432305533,161.00082861581464,2.697426842951118
171.1356077123191,152.1916619929484,4.129949216220887
176.12739864164817,155.43664494348886,4.139899213245346
175.75202243240662,156.02488226502558,2.470709797291608
165.23172604854403,161.04246645662886,2.7757734009929624
177.61264127657836,156.57717031182872,3.103621648472708
178.81247414416953,171.07054093360844,3.222021218114555
163.71781835272645,161.80434240343183,3.4635063141049383
177.66541700201867,156.97863758963862,3.494593603407694
171.2573274136307,163.56280692213332,3.2957174652038366
158.47418034572885,174.89430816047246,3.3428893490512754
171.63940520393933,152.1929794447395,4.327786528846586
177.5956984000526,171.1261358826644,4.021841887121174
177.65470993341842,156.9471183361837,3.3382779318283764
175.28694034277956,170.35248307805435,4.249785435283199
175.93349191253512,156.34072918837995,3.3721181434993945
158.45436021408193,174.93088106162347,3.359546467674389
177.34931257134087,156.6837161393781,3.2553130630751155
153.23443669687876,153.3816902152706,4.108511895593027
176.40233162562487,169.89035339209272,3.26285038758601
163.4401312571411,157.80108685035535,3.939180795548348
176.2662343794411,168.70633478583812,3.4892451883022253
158.23623193448017,174.53151492884143,2.6616732523254862
176.85441599340973,171.4333813812867,3.1123340185459023
169.2821620108828,162.58757351731603,4.020775263573072
152.68065375044327,158.8486179024471,3.6108832498782393
163.92330319576422,157.9310515137946,4.420796259278485
175.34674232238444,166.9046344415538,4.102024946320004
159.10510169899564,175.03726659503138,3.4891361025839087
163.7323086883992,157.3742453720806,3.2274734955467967
157.10421694987582,156.8901202773467,3.2531441317314798
153.55238135096815,157.9939687428122,3.9859344340173535
177.35815668063103,155.58166691248508,4.070645796736379
177.6365304450998,156.2656785094115,3.5590492917217103
178.77323843565165,157.68003115169145,2.266481111115032
164.4457794958124,159.0269958905195,3.3020039509387145
177.721890850522,163.44349689766264,2.674400158509655
178.9116526436052,156.9691864613888,3.6137618570659176
164.14508485151492,158.74406822482086,3.6314431066265325
177.72702144053784,163.34124799280087,3.1939518688061637
178.82207240492542,170.79038192922718,3.9756941544575906
168.15600956360512,173.47189371987056,4.013662737284244
168.95628428627097,169.43787341329843,3.6173902294808618
159.55178567152504,161.19649445298646,4.074139654440861
152.45338016310816,165.3956449971544,3.981187702995766
152.1980878135074,165.64897702701896,4.402811023801482
169.85658053966367,169.493507730263,3.3022878068929917
154.47083498611806,172.61396306353393,3.15285540174726
161.162306271551,166.9730731819886,3.5505282574635464
161.62497670770787,167.27471731155669,3.3963494046785847
169.0311134804657,153.07288364509984,4.058986493569299
163.03773248710593,154.01711826661585,4.045993042813079
177.0975234668325,155.8919538915073,3.9780696412617162
154.51377599270575,172.56326911159607,4.076388840882339
169.6977592940351,168.75407108666494,3.867915140521573
162.91721070213512,154.10227401050398,3.855491281709901
161.25355327209746,166.95323879405345,4.0005224975673555
168.48688990619644,152.70555460405637,3.9959207498936493
164.49262979518804,160.4979604421201,3.7921556507906025
163.09882207186496,154.76207442607264,3.692588222614586
171.32191157450313,154.54663556065924,4.090578359314849
162.80073038909714,155.69108759677735,3.0153929867264146
160.21710744914716,167.50591558943037,4.119810137228181
161.90650486270485,158.2769448930288,3.378975726480318
155.96311672007874,157.66188128965024,4.321582316691238
161.96028121725388,158.08204452345694,2.979702768380088
163.0697063643295,177.98558968632827,3.290110580613451
155.53446983327404,158.28068782310098,3.32640487820745
162.21974899399862,158.05177573603143,3.0996029700030343
161.1593712163669,177.61631833655028,3.5269631925173157
154.3309913665708,161.27336523680367,4.145929120902487
153.7566448266898,160.3050575478296,2.8678785073687876
169.55831462681846,169.2999111865584,3.614509601612157
161.70459778612212,157.5952660230354,3.655902422114855
173.93162488044132,168.02844924246256,3.6849378150011205
161.66569349968827,157.72868477954648,2.64307968147921
152.7492664453288,159.90369177627852,3.043243179036965
168.43112284067126,169.209841093618,3.2615026228355224
155.6172764331413,178.88867286864752,2.50817448467868
169.79404997441208,155.822872693728,3.362412283483219
151.62361528411606,159.4130620101887,3.414257283896545
162.59243844226646,175.10110307973451,4.182355038209587
161.00350907398425,156.96218632415588,3.8177307803953244
160.82316216571965,156.44025353767327,2.4703581522671128
155.91282920253923,178.5830502927418,3.0381988193198137
170.4014749037521,155.26594080083927,2.8341923677033622
166.2410199048753,170.36001509763236,4.060818704389871
152.61673911512517,159.07265288178323,3.638750821838128
161.32543903974263,156.84864877010972,3.384459728514313
175.37291304446703,168.29391378168398,4.254480413351408
153.26018721385682,164.9734610093771,4.254942340011579
175.1408238352793,171.11781613212355,2.548758227605627
162.62523294636537,167.28174870134126,2.8814392205918744
171.23750117756205,154.42379047162112,3.1640354869946
163.03359695628092,158.19089712016353,4.316151932291693
174.93755039109894,170.81906482524536,2.6700466950552384
162.16027057191897,155.61086659882525,3.766957654763389
171.66979692517873,155.25227454558123,4.17230932418479
161.09560997216184,175.8542400787906,3.9840307518870657
